model,concept,factor,level_a,level_b,layer,cosine,split_half_floor,at_floor
qwen3.5-9b,R_harm,category,cat12,cat14,16,0.5414718389511108,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat22,16,0.7754366397857666,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat23,16,0.606191873550415,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat24,16,0.5130198001861572,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat27,16,0.3055999279022217,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat28,16,0.5614209175109863,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat32,16,0.4655209481716156,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat39,16,0.6453009247779846,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat44,16,0.4056518077850342,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat12,cat7,16,0.5004217624664307,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat22,16,0.4945926070213318,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat23,16,0.5984662771224976,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat24,16,0.473547101020813,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat27,16,0.28312861919403076,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat28,16,0.4492640495300293,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat32,16,0.5661792159080505,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat39,16,0.4995851516723633,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat44,16,0.5398256778717041,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat14,cat7,16,0.46851617097854614,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat23,16,0.5097790956497192,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat24,16,0.4792250990867615,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat27,16,0.2941875755786896,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat28,16,0.5600185394287109,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat32,16,0.4310474693775177,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat39,16,0.6963114738464355,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat44,16,0.3636871874332428,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat22,cat7,16,0.4501532316207886,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat23,cat24,16,0.3782760798931122,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat23,cat27,16,0.25002241134643555,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat23,cat28,16,0.38930803537368774,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat23,cat32,16,0.3675932288169861,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat23,cat39,16,0.47214555740356445,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat23,cat44,16,0.37013810873031616,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat23,cat7,16,0.5292559862136841,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat24,cat27,16,0.44858500361442566,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat24,cat28,16,0.5487031936645508,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat24,cat32,16,0.41315123438835144,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat24,cat39,16,0.5218295454978943,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat24,cat44,16,0.5164544582366943,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat24,cat7,16,0.3596687912940979,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat27,cat28,16,0.390788197517395,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat27,cat32,16,0.2678408622741699,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat27,cat39,16,0.4064202904701233,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat27,cat44,16,0.3363686501979828,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat27,cat7,16,0.2241288721561432,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat28,cat32,16,0.551124095916748,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat28,cat39,16,0.5788631439208984,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat28,cat44,16,0.4262125790119171,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat28,cat7,16,0.3010205030441284,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat32,cat39,16,0.49771392345428467,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat32,cat44,16,0.4494369626045227,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat32,cat7,16,0.32891175150871277,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat39,cat44,16,0.4016510248184204,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat39,cat7,16,0.37323299050331116,0.9343568682670593,False
qwen3.5-9b,R_harm,category,cat44,cat7,16,0.21317458152770996,0.9343568682670593,False
