concept,layer,relative_depth,train_auc,auc,auc_ci_low,auc_ci_high,length_only_auc,random_auc,model
R_control_unbalanced,7,0.2593,0.8074218034744263,0.71959388256073,0.560526430606842,0.8571631908416748,0.3626947402954101,0.5965040922164917,qwen2.5-7b
R_control_unbalanced,8,0.2963,0.8157490491867065,0.725978672504425,0.5680291056632996,0.8611438870429993,0.3626947402954101,0.5048147439956665,qwen2.5-7b
R_control_unbalanced,9,0.3333,0.836931049823761,0.7822901606559753,0.6157751083374023,0.9069525599479676,0.3626947402954101,0.5615448951721191,qwen2.5-7b
R_control_unbalanced,10,0.3704,0.8467135429382324,0.8144232630729675,0.6419834494590759,0.9381384253501892,0.3626947402954101,0.5960854291915894,qwen2.5-7b
R_control_unbalanced,11,0.4074,0.8531813621520996,0.7966296672821045,0.6512464880943298,0.9128634333610536,0.3626947402954101,0.6268578767776489,qwen2.5-7b
R_control_unbalanced,12,0.4444,0.8672891855239868,0.8254134654998779,0.6700477600097656,0.9425252079963684,0.3626947402954101,0.5356918573379517,qwen2.5-7b
R_control_unbalanced,13,0.4815,0.982678472995758,0.942851185798645,0.866610050201416,0.9925130605697632,0.3626947402954101,0.7534016966819763,qwen2.5-7b
R_control_unbalanced,14,0.5185,0.9960991144180298,0.9834624528884888,0.9566012024879456,0.9996188282966614,0.3626947402954101,0.5626962780952454,qwen2.5-7b
R_control_unbalanced,15,0.5556,0.9952502250671388,0.9872304797172546,0.9677075147628784,0.999629020690918,0.3626947402954101,0.6448608040809631,qwen2.5-7b
R_control_unbalanced,16,0.5926,0.995816171169281,0.9884864687919616,0.972195565700531,0.9986069202423096,0.3626947402954101,0.4821017384529114,qwen2.5-7b
R_control_unbalanced,17,0.6296,0.9960384964942932,0.9914172291755676,0.978687345981598,0.999086320400238,0.3626947402954101,0.2104877531528473,qwen2.5-7b
R_control_unbalanced,18,0.6667,0.9991915225982666,0.992359220981598,0.9802151918411256,1.0,0.3626947402954101,0.4256855845451355,qwen2.5-7b
R_control_unbalanced,19,0.7037,0.9995351433753968,0.993091881275177,0.9829713702201844,1.0,0.3626947402954101,0.8757588267326355,qwen2.5-7b
R_control_unbalanced,20,0.7407,0.9998180866241456,0.9947665929794312,0.9874724745750428,1.0,0.3626947402954101,0.2084990590810775,qwen2.5-7b
R_control_unbalanced,21,0.7778,0.9998382925987244,0.9948712587356568,0.9876530170440674,1.0,0.3626947402954101,0.2687879502773285,qwen2.5-7b
