model,stage,steer_layer,relative_depth,source,token_set,alpha,abs_alpha,mean_kl,margin_shift
qwen2.5-7b,B,20,0.7407,R_harm,instruction_span,-0.5,0.5,0.0046168225817382336,0.03828125074505806
qwen2.5-7b,B,20,0.7407,R_harm,instruction_span,1.0,1.0,0.017145153135061264,0.15605469048023224
qwen2.5-7b,B,20,0.7407,R_harm,instruction_span,-1.0,1.0,0.012276086956262589,0.08574219048023224
qwen2.5-7b,B,20,0.7407,R_harm,instruction_span,2.0,2.0,0.051092784851789474,0.40058594942092896
qwen2.5-7b,B,20,0.7407,R_harm,instruction_span,-2.0,2.0,0.07212217152118683,0.19492188096046448
qwen2.5-7b,B,20,0.7407,R_harm,instruction_span,4.0,4.0,0.388033002614975,0.22011718153953552
qwen2.5-7b,B,20,0.7407,R_harm,instruction_span,-4.0,4.0,0.657354474067688,0.14804688096046448
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,0.25,0.25,0.0014977067476138473,0.02949218824505806
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,-0.25,0.25,0.0019099119817838073,-0.037109375
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,0.5,0.5,0.005661156959831715,0.08535156399011612
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,-0.5,0.5,0.0053972769528627396,-0.06269530951976776
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,1.0,1.0,0.015444214455783367,0.18359375
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,-1.0,1.0,0.0179959274828434,-0.09121093899011612
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,2.0,2.0,0.054731808602809906,0.30742186307907104
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,-2.0,2.0,0.10105448961257935,-0.02207031287252903
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,4.0,4.0,0.6884030103683472,0.19707031548023224
qwen2.5-7b,B,20,0.7407,R_control,instruction_span,-4.0,4.0,0.643887996673584,-0.07265625149011612
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,0.25,0.25,0.000878570310305804,-0.05507812649011612
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,-0.25,0.25,0.0007007286185398698,0.03242187574505806
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,0.5,0.5,0.0013789534568786621,-0.09765625
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,-0.5,0.5,0.0016558330971747637,0.08808593451976776
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,1.0,1.0,0.004854259081184864,-0.16875000298023224
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,-1.0,1.0,0.004782527685165405,0.16875000298023224
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,2.0,2.0,0.015146279707551003,-0.2109375
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,-2.0,2.0,0.020314466208219528,0.26347655057907104
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,4.0,4.0,0.1234545111656189,-0.060546875
qwen2.5-7b,B,20,0.7407,R_role,instruction_span,-4.0,4.0,0.1546001136302948,0.3089843690395355
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,0.25,0.25,0.00033951917430385947,0.00937500037252903
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,-0.25,0.25,0.0003786484885495156,-0.01406249962747097
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,0.5,0.5,0.00092071492690593,0.06191406399011612
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,-0.5,0.5,0.0007436515297740698,-0.0185546875
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,1.0,1.0,0.0020295497961342335,0.13105468451976776
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,-1.0,1.0,0.0013690732885152102,-0.03496093675494194
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,2.0,2.0,0.0034481696784496307,0.27128905057907104
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,-2.0,2.0,0.0028839875012636185,-0.01972656324505806
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,4.0,4.0,0.003632809966802597,0.13925781846046448
qwen2.5-7b,B,20,0.7407,R_harm,t_inst_only,-4.0,4.0,0.0038896542973816395,-0.03242187574505806
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,0.25,0.25,0.0006750713801011443,0.029296875
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,-0.25,0.25,0.0004929961869493127,-0.04355468600988388
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,0.5,0.5,0.00122621632181108,0.05781250074505806
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,-0.5,0.5,0.0006275462219491601,-0.06523437798023224
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,1.0,1.0,0.0024182323832064867,0.0966796875
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,-1.0,1.0,0.0013111777370795608,-0.111328125
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,2.0,2.0,0.0035424153320491314,0.0791015625
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,-2.0,2.0,0.0024161122273653746,-0.09433593600988388
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,4.0,4.0,0.003981375601142645,0.0205078125
qwen2.5-7b,B,20,0.7407,R_control,t_inst_only,-4.0,4.0,0.003289097221568227,-0.06113281100988388
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,0.25,0.25,0.0004933479940518737,-0.0033203125931322575
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,-0.25,0.25,0.00036917749093845487,0.0062500000931322575
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,0.5,0.5,0.0007636349182575941,-0.01992187462747097
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,-0.5,0.5,0.0003892566019203514,-0.0048828125
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,1.0,1.0,0.0011415400076657534,-0.03984374925494194
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,-1.0,1.0,0.0007773661054670811,0.02031249925494194
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,2.0,2.0,0.0023549473844468594,-0.03984374925494194
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,-2.0,2.0,0.0013497744221240282,0.015625
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,4.0,4.0,0.0035191867500543594,0.0062500000931322575
qwen2.5-7b,B,20,0.7407,R_role,t_inst_only,-4.0,4.0,0.0017515107756480575,-0.0009765625
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,0.25,0.25,0.04326081648468971,2.3541016578674316
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,-0.25,0.25,0.062240976840257645,-2.183398485183716
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,0.5,0.5,0.19456131756305695,5.3974609375
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,-0.5,0.5,0.2575935423374176,-4.634570121765137
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,1.0,1.0,1.9173357486724854,11.4521484375
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,-1.0,1.0,2.580657482147217,-10.795117378234863
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,2.0,2.0,7.597905158996582,14.630663871765137
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,-2.0,2.0,9.210091590881348,-16.833398818969727
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,4.0,4.0,8.161442756652832,13.191601753234863
qwen2.5-7b,B,20,0.7407,R_harm,post_instruction,-4.0,4.0,10.181873321533203,-11.772076606750488
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,0.25,0.25,0.0442756824195385,3.1357421875
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,-0.25,0.25,0.06270065903663635,-3.1441407203674316
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,0.5,0.5,0.23232987523078918,6.626367092132568
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,-0.5,0.5,0.3154211640357971,-6.581835746765137
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,1.0,1.0,2.7744154930114746,13.890820503234863
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,-1.0,1.0,3.4422993659973145,-13.531445503234863
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,2.0,2.0,9.631563186645508,18.953319549560547
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,-2.0,2.0,9.437959671020508,-19.6240234375
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,4.0,4.0,8.507209777832031,14.278985977172852
qwen2.5-7b,B,20,0.7407,R_control,post_instruction,-4.0,4.0,9.993432998657227,-17.12691879272461
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,0.25,0.25,0.01420084573328495,0.23593750596046448
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,-0.25,0.25,0.010409189388155937,-0.1806640625
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,0.5,0.5,0.05870232731103897,0.5501953363418579
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,-0.5,0.5,0.0386635921895504,-0.30292969942092896
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,1.0,1.0,0.2789950966835022,1.2716796398162842
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,-1.0,1.0,0.14289040863513947,-0.38554686307907104
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,2.0,2.0,1.3409392833709717,2.918164014816284
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,-2.0,2.0,0.5536296963691711,-0.4916015565395355
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,4.0,4.0,4.219168186187744,6.637304782867432
qwen2.5-7b,B,20,0.7407,R_role,post_instruction,-4.0,4.0,2.771503210067749,-1.2861328125
qwen2.5-7b,B,24,0.8889,R_harm,all_real,0.25,0.25,0.022837933152914047,3.7779297828674316
qwen2.5-7b,B,24,0.8889,R_harm,all_real,-0.25,0.25,0.04087497666478157,-2.8955078125
qwen2.5-7b,B,24,0.8889,R_harm,all_real,0.5,0.5,0.11756949126720428,7.700976371765137
qwen2.5-7b,B,24,0.8889,R_harm,all_real,-0.5,0.5,0.16902264952659607,-5.251855373382568
qwen2.5-7b,B,24,0.8889,R_harm,all_real,1.0,1.0,1.2594083547592163,12.306055068969727
qwen2.5-7b,B,24,0.8889,R_harm,all_real,-1.0,1.0,1.3770148754119873,-10.851391792297363
qwen2.5-7b,B,24,0.8889,R_harm,all_real,2.0,2.0,4.842140197753906,15.319140434265137
qwen2.5-7b,B,24,0.8889,R_harm,all_real,-2.0,2.0,9.611112594604492,-19.303319931030273
qwen2.5-7b,B,24,0.8889,R_harm,all_real,4.0,4.0,7.3030829429626465,15.997533798217773
qwen2.5-7b,B,24,0.8889,R_harm,all_real,-4.0,4.0,9.71955680847168,-16.150287628173828
qwen2.5-7b,B,24,0.8889,R_control,all_real,0.25,0.25,0.041193291544914246,5.049414157867432
qwen2.5-7b,B,24,0.8889,R_control,all_real,-0.25,0.25,0.055588580667972565,-4.339062690734863
qwen2.5-7b,B,24,0.8889,R_control,all_real,0.5,0.5,0.22856469452381134,10.084179878234863
qwen2.5-7b,B,24,0.8889,R_control,all_real,-0.5,0.5,0.24645009636878967,-8.068456649780273
qwen2.5-7b,B,24,0.8889,R_control,all_real,1.0,1.0,2.707322835922241,16.768945693969727
qwen2.5-7b,B,24,0.8889,R_control,all_real,-1.0,1.0,2.9605696201324463,-14.269335746765137
qwen2.5-7b,B,24,0.8889,R_control,all_real,2.0,2.0,7.346408843994141,20.989587783813477
qwen2.5-7b,B,24,0.8889,R_control,all_real,-2.0,2.0,10.228840827941895,-20.699512481689453
qwen2.5-7b,B,24,0.8889,R_control,all_real,4.0,4.0,9.60308837890625,21.154125213623047
qwen2.5-7b,B,24,0.8889,R_control,all_real,-4.0,4.0,10.801698684692383,-17.712215423583984
qwen2.5-7b,B,24,0.8889,R_role,all_real,0.25,0.25,0.005516205448657274,0.27324217557907104
qwen2.5-7b,B,24,0.8889,R_role,all_real,-0.25,0.25,0.004565223585814238,-0.23203125596046448
qwen2.5-7b,B,24,0.8889,R_role,all_real,0.5,0.5,0.021048827096819878,0.629101574420929
qwen2.5-7b,B,24,0.8889,R_role,all_real,-0.5,0.5,0.016516104340553284,-0.44160157442092896
qwen2.5-7b,B,24,0.8889,R_role,all_real,1.0,1.0,0.08879601210355759,1.3517577648162842
qwen2.5-7b,B,24,0.8889,R_role,all_real,-1.0,1.0,0.059126146137714386,-0.6314452886581421
qwen2.5-7b,B,24,0.8889,R_role,all_real,2.0,2.0,0.4174395203590393,2.9599609375
qwen2.5-7b,B,24,0.8889,R_role,all_real,-2.0,2.0,0.1839134693145752,-0.617382824420929
qwen2.5-7b,B,24,0.8889,R_role,all_real,4.0,4.0,1.653887391090393,4.654492378234863
qwen2.5-7b,B,24,0.8889,R_role,all_real,-4.0,4.0,0.7550400495529175,0.05996093899011612
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,0.25,0.25,0.0004794166306965053,0.0341796875
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,-0.25,0.25,0.0004850109980907291,-0.0341796875
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,0.5,0.5,0.0008556364336982369,0.06699218600988388
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,-0.5,0.5,0.0008930402691476047,-0.08749999850988388
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,1.0,1.0,0.001628567697480321,0.08535156399011612
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,-1.0,1.0,0.0023335872683674097,-0.13554687798023224
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,2.0,2.0,0.00929548405110836,0.0126953125
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,-2.0,2.0,0.019112572073936462,-0.1591796875
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,4.0,4.0,0.1726386398077011,-0.15175780653953552
qwen2.5-7b,B,24,0.8889,R_harm,instruction_span,-4.0,4.0,0.18912580609321594,-0.23749999701976776
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,0.25,0.25,0.000474330794531852,0.06718750298023224
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,-0.25,0.25,0.0005513768410310149,-0.05839843675494194
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,0.5,0.5,0.0010443065548315644,0.08613280951976776
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,-0.5,0.5,0.0010826896177604795,-0.12617187201976776
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,1.0,1.0,0.0019934538286179304,0.06621094048023224
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,-1.0,1.0,0.005783348344266415,-0.20585937798023224
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,2.0,2.0,0.0175592340528965,-0.14570312201976776
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,-2.0,2.0,0.04975176602602005,-0.27734375
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,4.0,4.0,0.24131231009960175,-0.2974609434604645
qwen2.5-7b,B,24,0.8889,R_control,instruction_span,-4.0,4.0,0.2801209092140198,-0.361328125
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,0.25,0.25,0.0003916015266440809,0.0023437500931322575
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,-0.25,0.25,0.0006682962412014604,-0.02421874925494194
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,0.5,0.5,0.00047342159086838365,0.0068359375
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,-0.5,0.5,0.0008442464168183506,-0.01933593675494194
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,1.0,1.0,0.0018636143067851663,0.01816406287252903
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,-1.0,1.0,0.001152245793491602,-0.03066406212747097
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,2.0,2.0,0.007163803093135357,0.08066406100988388
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,-2.0,2.0,0.003953993320465088,-0.04335937649011612
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,4.0,4.0,0.051710594445466995,0.20000000298023224
qwen2.5-7b,B,24,0.8889,R_role,instruction_span,-4.0,4.0,0.028815537691116333,-0.0283203125
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,0.25,0.25,0.0005634187837131321,0.02792968787252903
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,-0.25,0.25,0.00029379461193457246,-0.02988281287252903
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,0.5,0.5,0.0006333180936053395,0.0419921875
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,-0.5,0.5,0.00022661362891085446,-0.03964843600988388
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,1.0,1.0,0.0005095024826005101,0.09238281100988388
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,-1.0,1.0,0.0002481433912180364,-0.060546875
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,2.0,2.0,0.00047849855036474764,0.10781250149011612
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,-2.0,2.0,0.00044693873496726155,-0.0849609375
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,4.0,4.0,0.0009288802975788713,0.0595703125
qwen2.5-7b,B,24,0.8889,R_harm,t_inst_only,-4.0,4.0,0.0005380992661230266,-0.08144531399011612
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,0.25,0.25,0.0002973627997562289,0.04726562649011612
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,-0.25,0.25,0.00030674037407152355,-0.03691406175494194
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,0.5,0.5,0.0004350111703388393,0.07441405951976776
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,-0.5,0.5,0.00034096455783583224,-0.0732421875
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,1.0,1.0,0.0007051086868159473,0.08808593451976776
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,-1.0,1.0,0.000277349550742656,-0.08222655951976776
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,2.0,2.0,0.000630551076028496,0.06425781548023224
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,-2.0,2.0,0.0004550865851342678,-0.0703125
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,4.0,4.0,0.0004921843064948916,0.02402343787252903
qwen2.5-7b,B,24,0.8889,R_control,t_inst_only,-4.0,4.0,0.0005613500252366066,-0.06035156175494194
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,0.25,0.25,0.0002654332492966205,0.007617187686264515
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,-0.25,0.25,0.00024683697847649455,-0.0031250000465661287
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,0.5,0.5,0.00045028660679236054,0.0017578124534338713
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,-0.5,0.5,0.0004790055099874735,-0.0013671874767169356
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,1.0,1.0,0.00041416496969759464,0.01503906212747097
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,-1.0,1.0,0.00035899426438845694,-0.02285156212747097
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,2.0,2.0,0.0004868588875979185,0.01425781287252903
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,-2.0,2.0,0.0005325227393768728,-0.03359375149011612
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,4.0,4.0,0.0005605623009614646,0.02460937574505806
qwen2.5-7b,B,24,0.8889,R_role,t_inst_only,-4.0,4.0,0.0007441980997100472,-0.04726562649011612
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,0.25,0.25,0.021540049463510513,3.7763671875
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,-0.25,0.25,0.04082198068499565,-2.887402296066284
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,0.5,0.5,0.11962401866912842,7.772070407867432
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,-0.5,0.5,0.1641000211238861,-5.226904392242432
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,1.0,1.0,1.3893561363220215,12.504491806030273
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,-1.0,1.0,1.486907720565796,-11.047266006469727
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,2.0,2.0,4.918587684631348,15.508203506469727
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,-2.0,2.0,9.67017650604248,-19.614940643310547
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,4.0,4.0,7.233497619628906,16.281591415405273
qwen2.5-7b,B,24,0.8889,R_harm,post_instruction,-4.0,4.0,9.620307922363281,-16.651845932006836
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,0.25,0.25,0.038588907569646835,5.049414157867432
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,-0.25,0.25,0.056141793727874756,-4.301367282867432
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,0.5,0.5,0.2400560826063156,10.156054496765137
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,-0.5,0.5,0.24067747592926025,-8.055468559265137
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,1.0,1.0,2.9936604499816895,17.011327743530273
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,-1.0,1.0,3.2237515449523926,-14.591699600219727
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,2.0,2.0,7.685824394226074,21.387115478515625
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,-2.0,2.0,10.112792015075684,-20.932178497314453
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,4.0,4.0,9.73031234741211,21.354076385498047
qwen2.5-7b,B,24,0.8889,R_control,post_instruction,-4.0,4.0,10.875158309936523,-18.372661590576172
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,0.25,0.25,0.005691232159733772,0.25468748807907104
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,-0.25,0.25,0.004477791488170624,-0.23691406846046448
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,0.5,0.5,0.01987348310649395,0.567578136920929
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,-0.5,0.5,0.01678386889398098,-0.42460936307907104
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,1.0,1.0,0.080513134598732,1.2392578125
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,-1.0,1.0,0.05663822963833809,-0.653515636920929
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,2.0,2.0,0.34976881742477417,2.6988282203674316
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,-2.0,2.0,0.18009237945079803,-0.7337890863418579
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,4.0,4.0,1.4283154010772705,4.633984565734863
qwen2.5-7b,B,24,0.8889,R_role,post_instruction,-4.0,4.0,0.7388489246368408,-0.2509765625
qwen2.5-7b,B,25,0.9259,R_harm,all_real,0.25,0.25,0.01977056823670864,4.246679782867432
qwen2.5-7b,B,25,0.9259,R_harm,all_real,-0.25,0.25,0.03290349990129471,-2.9947266578674316
qwen2.5-7b,B,25,0.9259,R_harm,all_real,0.5,0.5,0.12361250817775726,8.009961128234863
qwen2.5-7b,B,25,0.9259,R_harm,all_real,-0.5,0.5,0.14286905527114868,-4.581445217132568
qwen2.5-7b,B,25,0.9259,R_harm,all_real,1.0,1.0,1.4013292789459229,12.430273056030273
qwen2.5-7b,B,25,0.9259,R_harm,all_real,-1.0,1.0,1.4801838397979736,-6.982226371765137
qwen2.5-7b,B,25,0.9259,R_harm,all_real,2.0,2.0,5.00250244140625,15.353906631469727
qwen2.5-7b,B,25,0.9259,R_harm,all_real,-2.0,2.0,8.712180137634277,-9.8994140625
qwen2.5-7b,B,25,0.9259,R_harm,all_real,4.0,4.0,7.09958553314209,15.726953506469727
qwen2.5-7b,B,25,0.9259,R_harm,all_real,-4.0,4.0,3.6905741691589355,-1.6337890625
qwen2.5-7b,B,25,0.9259,R_control,all_real,0.25,0.25,0.043086908757686615,5.631445407867432
qwen2.5-7b,B,25,0.9259,R_control,all_real,-0.25,0.25,0.05202563852071762,-4.453515529632568
qwen2.5-7b,B,25,0.9259,R_control,all_real,0.5,0.5,0.258120596408844,10.933789253234863
qwen2.5-7b,B,25,0.9259,R_control,all_real,-0.5,0.5,0.23661765456199646,-7.663866996765137
qwen2.5-7b,B,25,0.9259,R_control,all_real,1.0,1.0,3.2853469848632812,18.294336318969727
qwen2.5-7b,B,25,0.9259,R_control,all_real,-1.0,1.0,3.1780333518981934,-11.911523818969727
qwen2.5-7b,B,25,0.9259,R_control,all_real,2.0,2.0,8.256942749023438,23.413715362548828
qwen2.5-7b,B,25,0.9259,R_control,all_real,-2.0,2.0,9.633520126342773,-15.5595703125
qwen2.5-7b,B,25,0.9259,R_control,all_real,4.0,4.0,9.906530380249023,22.663867950439453
qwen2.5-7b,B,25,0.9259,R_control,all_real,-4.0,4.0,7.982552528381348,-11.492383003234863
qwen2.5-7b,B,25,0.9259,R_role,all_real,0.25,0.25,0.005215010140091181,0.130859375
qwen2.5-7b,B,25,0.9259,R_role,all_real,-0.25,0.25,0.0038046627305448055,-0.1064453125
qwen2.5-7b,B,25,0.9259,R_role,all_real,0.5,0.5,0.0183456689119339,0.32197266817092896
qwen2.5-7b,B,25,0.9259,R_role,all_real,-0.5,0.5,0.014078835025429726,-0.21855469048023224
qwen2.5-7b,B,25,0.9259,R_role,all_real,1.0,1.0,0.07436338812112808,0.7247070074081421
qwen2.5-7b,B,25,0.9259,R_role,all_real,-1.0,1.0,0.05057074502110481,-0.2513671815395355
qwen2.5-7b,B,25,0.9259,R_role,all_real,2.0,2.0,0.33708325028419495,1.7496337890625
qwen2.5-7b,B,25,0.9259,R_role,all_real,-2.0,2.0,0.16427534818649292,-0.07167968899011612
qwen2.5-7b,B,25,0.9259,R_role,all_real,4.0,4.0,1.2572307586669922,3.0541014671325684
qwen2.5-7b,B,25,0.9259,R_role,all_real,-4.0,4.0,0.6253107786178589,0.825976550579071
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,0.25,0.25,0.00040519743924960494,0.02617187425494194
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,-0.25,0.25,0.000451330270152539,-0.03300781175494194
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,0.5,0.5,0.0007648206083104014,0.0380859375
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,-0.5,0.5,0.0006865913746878505,-0.05078125
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,1.0,1.0,0.0016487749526277184,0.05390625074505806
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,-1.0,1.0,0.002488282509148121,-0.08339843899011612
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,2.0,2.0,0.029656603932380676,0.05019531399011612
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,-2.0,2.0,0.03418032079935074,-0.09375
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,4.0,4.0,0.2197132408618927,0.03828125074505806
qwen2.5-7b,B,25,0.9259,R_harm,instruction_span,-4.0,4.0,0.21683795750141144,-0.10527344048023224
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,0.25,0.25,0.0006391840288415551,0.014843749813735485
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,-0.25,0.25,0.00046296752407215536,-0.03300781175494194
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,0.5,0.5,0.0008103684522211552,0.0380859375
qwen2.5-7b,B,25,0.9259,R_control,instruction_span,-0.5,0.5,0.0008632870158180594,-0.04902343824505806
