concept_a,concept_b,layer,relative_depth,cosine,abs_cosine,null_p97_5,split_half_floor,beyond_null,position_a,position_b,same_position
R_control,R_harm_user,25,0.9259,0.12029968947172165,0.12029968947172165,0.03177424147725105,0.9686745405197144,True,t_post_inst,t_inst,False
R_control,R_harm_user,26,0.963,0.09582269191741943,0.09582269191741943,0.03177424147725105,0.9732636213302612,True,t_post_inst,t_inst,False
R_control,R_harm_user,27,1.0,0.09527264535427094,0.09527264535427094,0.03177424147725105,0.9729852676391602,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,0,0.0,-0.053624942898750305,0.053624942898750305,0.03177424147725105,0.8220481872558594,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,1,0.037,-0.23837149143218994,0.23837149143218994,0.03177424147725105,0.7897539734840393,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,2,0.0741,-0.14017541706562042,0.14017541706562042,0.03177424147725105,0.7727996706962585,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,3,0.1111,0.10445507615804672,0.10445507615804672,0.03177424147725105,0.7718900442123413,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,4,0.1481,-0.061867982149124146,0.061867982149124146,0.03177424147725105,0.744530975818634,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,5,0.1852,0.03174952045083046,0.03174952045083046,0.03177424147725105,0.7889321446418762,False,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,6,0.2222,-0.032464649528265,0.032464649528265,0.03177424147725105,0.7830798625946045,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,7,0.2593,-0.06457816809415817,0.06457816809415817,0.03177424147725105,0.8006145358085632,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,8,0.2963,-0.076195627450943,0.076195627450943,0.03177424147725105,0.7835728526115417,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,9,0.3333,0.012860732153058052,0.012860732153058052,0.03177424147725105,0.733785092830658,False,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,10,0.3704,-0.022732509300112724,0.022732509300112724,0.03177424147725105,0.7148844599723816,False,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,11,0.4074,-0.09004388749599457,0.09004388749599457,0.03177424147725105,0.7332113981246948,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,12,0.4444,-0.16113539040088654,0.16113539040088654,0.03177424147725105,0.7586361169815063,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,13,0.4815,-0.05415481701493263,0.05415481701493263,0.03177424147725105,0.8520153760910034,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,14,0.5185,-0.01194646768271923,0.01194646768271923,0.03177424147725105,0.9103854298591614,False,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,15,0.5556,0.032197024673223495,0.032197024673223495,0.03177424147725105,0.9330968856811525,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,16,0.5926,0.06195931136608124,0.06195931136608124,0.03177424147725105,0.9486418962478638,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,17,0.6296,0.0348430797457695,0.0348430797457695,0.03177424147725105,0.9633119702339172,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,18,0.6667,0.1593429446220398,0.1593429446220398,0.03177424147725105,0.9748777151107788,True,t_post_inst,t_inst,False
R_control,R_role_assistant_vs_user@t_inst,19,0.7037,0.16353151202201843,0.16353151202201843,0.03177424147725105,0.9769220352172852,True,t_post_inst,t_inst,False
